state,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price,arrival_quantity
Maharashtra,Kolhapur,Vadgaon,Wheat,147 Average,09/05/2025,2143,3215,2679,315
Maharashtra,Kolhapur,Vadgaon,Rice,Common,09/05/2025,2803,5046,3924,240
Maharashtra,Kolhapur,Vadgaon,Maize,Yellow,09/05/2025,2060,2975,2517,76
Maharashtra,Nashik,Nashik,Tomato,Local,10/05/2025,866,2708,1787,196
Maharashtra,Nashik,Nashik,Onion,Red,10/05/2025,1307,3812,2559,93
Maharashtra,Nashik,Nashik,Potato,Local,10/05/2025,1114,2452,1783,196
Maharashtra,Nashik,Nashik,Wheat,147 Average,10/05/2025,2152,3228,2690,59
Maharashtra,Nashik,Nashik,Rice,Common,10/05/2025,2951,5313,4132,255
Maharashtra,Nashik,Nashik,Maize,Yellow,10/05/2025,2091,3021,2556,64
Maharashtra,Nashik,Lasalgaon,Tomato,Local,10/05/2025,886,2769,1827,222
Maharashtra,Nashik,Lasalgaon,Onion,Red,10/05/2025,1421,4144,2782,175
Maharashtra,Nashik,Lasalgaon,Potato,Local,10/05/2025,1299,2858,2078,267
Maharashtra,Nashik,Lasalgaon,Wheat,147 Average,10/05/2025,2278,3418,2848,311
Maharashtra,Nashik,Lasalgaon,Rice,Common,10/05/2025,3255,5859,4557,296
Maharashtra,Nashik,Lasalgaon,Maize,Yellow,10/05/2025,2061,2977,2519,471
Maharashtra,Nashik,Pimpalgaon,Tomato,Local,10/05/2025,897,2803,1850,57
Maharashtra,Nashik,Pimpalgaon,Onion,Red,10/05/2025,1408,4108,2758,369
Maharashtra,Nashik,Pimpalgaon,Potato,Local,10/05/2025,1148,2526,1837,402
Maharashtra,Nashik,Pimpalgaon,Wheat,147 Average,10/05/2025,2166,3249,2707,110
Maharashtra,Nashik,Pimpalgaon,Rice,Common,10/05/2025,3047,5486,4266,248
Maharashtra,Nashik,Pimpalgaon,Maize,Yellow,10/05/2025,2300,3323,2811,369
Maharashtra,Pune,Pune,Tomato,Local,10/05/2025,965,3017,1991,493
Maharashtra,Pune,Pune,Onion,Red,10/05/2025,1560,4550,3055,512
Maharashtra,Pune,Pune,Potato,Local,10/05/2025,1195,2631,1913,92
Maharashtra,Pune,Pune,Wheat,147 Average,10/05/2025,2320,3480,2900,573
Maharashtra,Pune,Pune,Rice,Common,10/05/2025,3148,5666,4407,133
Maharashtra,Pune,Pune,Maize,Yellow,10/05/2025,2090,3019,2554,386
Maharashtra,Pune,Junnar,Tomato,Local,10/05/2025,875,2736,1805,105
Maharashtra,Pune,Junnar,Onion,Red,10/05/2025,1433,4180,2806,238
Maharashtra,Pune,Junnar,Potato,Local,10/05/2025,1079,2375,1727,89
Maharashtra,Pune,Junnar,Wheat,147 Average,10/05/2025,2613,3919,3266,457
Maharashtra,Pune,Junnar,Rice,Common,10/05/2025,3099,5579,4339,568
Maharashtra,Pune,Junnar,Maize,Yellow,10/05/2025,1929,2786,2357,450
Maharashtra,Pune,Khed,Tomato,Local,10/05/2025,977,3054,2015,595
Maharashtra,Pune,Khed,Onion,Red,10/05/2025,1392,4060,2726,278
Maharashtra,Pune,Khed,Potato,Local,10/05/2025,1171,2577,1874,109
Maharashtra,Pune,Khed,Wheat,147 Average,10/05/2025,2396,3595,2995,419
Maharashtra,Pune,Khed,Rice,Common,10/05/2025,3168,5703,4435,264
Maharashtra,Pune,Khed,Maize,Yellow,10/05/2025,2258,3262,2760,468
Maharashtra,Ahmednagar,Ahmednagar,Tomato,Local,10/05/2025,869,2716,1792,73
Maharashtra,Ahmednagar,Ahmednagar,Onion,Red,10/05/2025,1537,4484,3010,485
Maharashtra,Ahmednagar,Ahmednagar,Potato,Local,10/05/2025,1123,2471,1797,308
Maharashtra,Ahmednagar,Ahmednagar,Wheat,147 Average,10/05/2025,2242,3364,2803,251
Maharashtra,Ahmednagar,Ahmednagar,Rice,Common,10/05/2025,3222,5801,4511,455
Maharashtra,Ahmednagar,Ahmednagar,Maize,Yellow,10/05/2025,2164,3126,2645,300
Maharashtra,Ahmednagar,Sangamner,Tomato,Local,10/05/2025,921,2880,1900,100
Maharashtra,Ahmednagar,Sangamner,Onion,Red,10/05/2025,1412,4118,2765,488
Maharashtra,Ahmednagar,Sangamner,Potato,Local,10/05/2025,1297,2854,2075,497
Maharashtra,Ahmednagar,Sangamner,Wheat,147 Average,10/05/2025,2389,3583,2986,518
Maharashtra,Ahmednagar,Sangamner,Rice,Common,10/05/2025,2754,4958,3856,448
Maharashtra,Ahmednagar,Sangamner,Maize,Yellow,10/05/2025,2102,3036,2569,482
Maharashtra,Solapur,Solapur,Tomato,Local,10/05/2025,904,2826,1865,528
Maharashtra,Solapur,Solapur,Onion,Red,10/05/2025,1439,4198,2818,597
Maharashtra,Solapur,Solapur,Potato,Local,10/05/2025,1256,2765,2010,354
Maharashtra,Solapur,Solapur,Wheat,147 Average,10/05/2025,2160,3240,2700,400
Maharashtra,Solapur,Solapur,Rice,Common,10/05/2025,2900,5221,4060,469
Maharashtra,Solapur,Solapur,Maize,Yellow,10/05/2025,2039,2946,2492,102
Maharashtra,Solapur,Pandharpur,Tomato,Local,10/05/2025,892,2788,1840,132
Maharashtra,Solapur,Pandharpur,Onion,Red,10/05/2025,1314,3835,2574,104
Maharashtra,Solapur,Pandharpur,Potato,Local,10/05/2025,1077,2369,1723,77
Maharashtra,Solapur,Pandharpur,Wheat,147 Average,10/05/2025,2281,3421,2851,177
Maharashtra,Solapur,Pandharpur,Rice,Common,10/05/2025,3139,5651,4395,306
Maharashtra,Solapur,Pandharpur,Maize,Yellow,10/05/2025,2286,3302,2794,610
Maharashtra,Kolhapur,Kolhapur,Tomato,Local,10/05/2025,926,2896,1911,532
Maharashtra,Kolhapur,Kolhapur,Onion,Red,10/05/2025,1503,4384,2943,441
Maharashtra,Kolhapur,Kolhapur,Potato,Local,10/05/2025,1209,2660,1934,244
Maharashtra,Kolhapur,Kolhapur,Wheat,147 Average,10/05/2025,2420,3631,3025,349
Maharashtra,Kolhapur,Kolhapur,Rice,Common,10/05/2025,2764,4975,3869,464
Maharashtra,Kolhapur,Kolhapur,Maize,Yellow,10/05/2025,2000,2889,2444,487
Maharashtra,Kolhapur,Vadgaon,Tomato,Local,10/05/2025,915,2859,1887,325
Maharashtra,Kolhapur,Vadgaon,Onion,Red,10/05/2025,1319,3848,2583,214
Maharashtra,Kolhapur,Vadgaon,Potato,Local,10/05/2025,1112,2447,1779,216
Maharashtra,Kolhapur,Vadgaon,Wheat,147 Average,10/05/2025,2445,3668,3056,356
Maharashtra,Kolhapur,Vadgaon,Rice,Common,10/05/2025,2757,4963,3860,436
Maharashtra,Kolhapur,Vadgaon,Maize,Yellow,10/05/2025,1961,2832,2396,322
Maharashtra,Nashik,Nashik,Tomato,Local,11/05/2025,889,2778,1833,295
Maharashtra,Nashik,Nashik,Onion,Red,11/05/2025,1291,3767,2529,380
Maharashtra,Nashik,Nashik,Potato,Local,11/05/2025,1309,2881,2095,295
Maharashtra,Nashik,Nashik,Wheat,147 Average,11/05/2025,2619,3929,3274,461
Maharashtra,Nashik,Nashik,Rice,Common,11/05/2025,2980,5364,4172,175
Maharashtra,Nashik,Nashik,Maize,Yellow,11/05/2025,2084,3010,2547,518
Maharashtra,Nashik,Lasalgaon,Tomato,Local,11/05/2025,894,2794,1844,269
Maharashtra,Nashik,Lasalgaon,Onion,Red,11/05/2025,1448,4223,2835,602
Maharashtra,Nashik,Lasalgaon,Potato,Local,11/05/2025,1299,2858,2078,228
Maharashtra,Nashik,Lasalgaon,Wheat,147 Average,11/05/2025,2385,3577,2981,583
Maharashtra,Nashik,Lasalgaon,Rice,Common,11/05/2025,2695,4851,3773,317
Maharashtra,Nashik,Lasalgaon,Maize,Yellow,11/05/2025,2363,3413,2888,106
Maharashtra,Nashik,Pimpalgaon,Tomato,Local,11/05/2025,933,2916,1924,571
Maharashtra,Nashik,Pimpalgaon,Onion,Red,11/05/2025,1346,3926,2636,141
Maharashtra,Nashik,Pimpalgaon,Potato,Local,11/05/2025,1090,2399,1744,227
Maharashtra,Nashik,Pimpalgaon,Wheat,147 Average,11/05/2025,2464,3696,3080,386
Maharashtra,Nashik,Pimpalgaon,Rice,Common,11/05/2025,2788,5020,3904,86
Maharashtra,Nashik,Pimpalgaon,Maize,Yellow,11/05/2025,1958,2829,2393,281
Maharashtra,Pune,Pune,Tomato,Local,11/05/2025,1030,3219,2124,147
Maharashtra,Pune,Pune,Onion,Red,11/05/2025,1561,4555,3058,460
Maharashtra,Pune,Pune,Potato,Local,11/05/2025,1084,2386,1735,147
Maharashtra,Pune,Pune,Wheat,147 Average,11/05/2025,2412,3618,3015,77
Maharashtra,Pune,Pune,Rice,Common,11/05/2025,2854,5137,3995,484
Maharashtra,Pune,Pune,Maize,Yellow,11/05/2025,2309,3336,2822,74
Maharashtra,Pune,Junnar,Tomato,Local,11/05/2025,1019,3184,2101,198
Maharashtra,Pune,Junnar,Onion,Red,11/05/2025,1377,4017,2697,290
Maharashtra,Pune,Junnar,Potato,Local,11/05/2025,1169,2572,1870,364
Maharashtra,Pune,Junnar,Wheat,147 Average,11/05/2025,2581,3872,3226,556
Maharashtra,Pune,Junnar,Rice,Common,11/05/2025,2898,5217,4057,473
Maharashtra,Pune,Junnar,Maize,Yellow,11/05/2025,2339,3378,2858,561
Maharashtra,Pune,Khed,Tomato,Local,11/05/2025,934,2919,1926,300
Maharashtra,Pune,Khed,Onion,Red,11/05/2025,1319,3847,2583,372
Maharashtra,Pune,Khed,Potato,Local,11/05/2025,1284,2824,2054,503
Maharashtra,Pune,Khed,Wheat,147 Average,11/05/2025,2472,3708,3090,374
Maharashtra,Pune,Khed,Rice,Common,11/05/2025,2746,4944,3845,114
Maharashtra,Pune,Khed,Maize,Yellow,11/05/2025,2086,3013,2549,237
Maharashtra,Ahmednagar,Ahmednagar,Tomato,Local,11/05/2025,942,2944,1943,284
Maharashtra,Ahmednagar,Ahmednagar,Onion,Red,11/05/2025,1518,4430,2974,349
Maharashtra,Ahmednagar,Ahmednagar,Potato,Local,11/05/2025,1255,2761,2008,585
Maharashtra,Ahmednagar,Ahmednagar,Wheat,147 Average,11/05/2025,2467,3701,3084,528
Maharashtra,Ahmednagar,Ahmednagar,Rice,Common,11/05/2025,3028,5451,4239,350
Maharashtra,Ahmednagar,Ahmednagar,Maize,Yellow,11/05/2025,1979,2859,2419,209
Maharashtra,Ahmednagar,Sangamner,Tomato,Local,11/05/2025,940,2939,1939,529
Maharashtra,Ahmednagar,Sangamner,Onion,Red,11/05/2025,1419,4138,2778,288
Maharashtra,Ahmednagar,Sangamner,Potato,Local,11/05/2025,1242,2732,1987,489
Maharashtra,Ahmednagar,Sangamner,Wheat,147 Average,11/05/2025,2450,3676,3063,202
Maharashtra,Ahmednagar,Sangamner,Rice,Common,11/05/2025,2931,5277,4104,486
Maharashtra,Ahmednagar,Sangamner,Maize,Yellow,11/05/2025,2151,3107,2629,571
Maharashtra,Solapur,Solapur,Tomato,Local,11/05/2025,988,3090,2039,194
Maharashtra,Solapur,Solapur,Onion,Red,11/05/2025,1458,4252,2855,426
Maharashtra,Solapur,Solapur,Potato,Local,11/05/2025,1140,2510,1825,536
Maharashtra,Solapur,Solapur,Wheat,147 Average,11/05/2025,2195,3293,2744,305
Maharashtra,Solapur,Solapur,Rice,Common,11/05/2025,2934,5282,4108,431
Maharashtra,Solapur,Solapur,Maize,Yellow,11/05/2025,2246,3244,2745,457
Maharashtra,Solapur,Pandharpur,Tomato,Local,11/05/2025,925,2891,1908,440
Maharashtra,Solapur,Pandharpur,Onion,Red,11/05/2025,1365,3983,2674,449
Maharashtra,Solapur,Pandharpur,Potato,Local,11/05/2025,1206,2653,1929,137
Maharashtra,Solapur,Pandharpur,Wheat,147 Average,11/05/2025,2276,3414,2845,278
Maharashtra,Solapur,Pandharpur,Rice,Common,11/05/2025,2833,5099,3966,225
Maharashtra,Solapur,Pandharpur,Maize,Yellow,11/05/2025,2312,3340,2826,102
Maharashtra,Kolhapur,Kolhapur,Tomato,Local,11/05/2025,923,2884,1903,445
Maharashtra,Kolhapur,Kolhapur,Onion,Red,11/05/2025,1409,4110,2759,143
Maharashtra,Kolhapur,Kolhapur,Potato,Local,11/05/2025,1266,2787,2026,428
Maharashtra,Kolhapur,Kolhapur,Wheat,147 Average,11/05/2025,2506,3760,3133,381
Maharashtra,Kolhapur,Kolhapur,Rice,Common,11/05/2025,3101,5582,4341,318
Maharashtra,Kolhapur,Kolhapur,Maize,Yellow,11/05/2025,2147,3101,2624,457
Maharashtra,Kolhapur,Vadgaon,Tomato,Local,11/05/2025,906,2831,1868,303
Maharashtra,Kolhapur,Vadgaon,Onion,Red,11/05/2025,1391,4058,2724,370
Maharashtra,Kolhapur,Vadgaon,Potato,Local,11/05/2025,1100,2422,1761,183
Maharashtra,Kolhapur,Vadgaon,Wheat,147 Average,11/05/2025,2392,3588,2990,586
Maharashtra,Kolhapur,Vadgaon,Rice,Common,11/05/2025,2753,4955,3854,162
Maharashtra,Kolhapur,Vadgaon,Maize,Yellow,11/05/2025,2132,3080,2606,541
Maharashtra,Nashik,Nashik,Tomato,Local,12/05/2025,1033,3229,2131,95
Maharashtra,Nashik,Nashik,Onion,Red,12/05/2025,1569,4577,3073,225
Maharashtra,Nashik,Nashik,Potato,Local,12/05/2025,1079,2375,1727,317
Maharashtra,Nashik,Nashik,Wheat,147 Average,12/05/2025,2161,3242,2701,337
Maharashtra,Nashik,Nashik,Rice,Common,12/05/2025,3008,5414,4211,399
Maharashtra,Nashik,Nashik,Maize,Yellow,12/05/2025,2018,2915,2466,226
Maharashtra,Nashik,Lasalgaon,Tomato,Local,12/05/2025,892,2789,1840,446
Maharashtra,Nashik,Lasalgaon,Onion,Red,12/05/2025,1502,4382,2942,65
Maharashtra,Nashik,Lasalgaon,Potato,Local,12/05/2025,1096,2412,1754,329
Maharashtra,Nashik,Lasalgaon,Wheat,147 Average,12/05/2025,2524,3787,3155,293
Maharashtra,Nashik,Lasalgaon,Rice,Common,12/05/2025,2828,5091,3959,453
Maharashtra,Nashik,Lasalgaon,Maize,Yellow,12/05/2025,2372,3427,2899,261
Maharashtra,Nashik,Pimpalgaon,Tomato,Local,12/05/2025,1026,3207,2116,509
Maharashtra,Nashik,Pimpalgaon,Onion,Red,12/05/2025,1372,4002,2687,535
Maharashtra,Nashik,Pimpalgaon,Potato,Local,12/05/2025,1157,2545,1851,267
Maharashtra,Nashik,Pimpalgaon,Wheat,147 Average,12/05/2025,2508,3763,3135,626
Maharashtra,Nashik,Pimpalgaon,Rice,Common,12/05/2025,3260,5868,4564,84
Maharashtra,Nashik,Pimpalgaon,Maize,Yellow,12/05/2025,2089,3018,2553,303
Maharashtra,Pune,Pune,Tomato,Local,12/05/2025,1007,3148,2077,242
Maharashtra,Pune,Pune,Onion,Red,12/05/2025,1323,3860,2591,286
Maharashtra,Pune,Pune,Potato,Local,12/05/2025,1159,2549,1854,382
Maharashtra,Pune,Pune,Wheat,147 Average,12/05/2025,2397,3595,2996,123
Maharashtra,Pune,Pune,Rice,Common,12/05/2025,2928,5271,4099,377
Maharashtra,Pune,Pune,Maize,Yellow,12/05/2025,2050,2962,2506,478
Maharashtra,Pune,Junnar,Tomato,Local,12/05/2025,974,3045,2009,64
Maharashtra,Pune,Junnar,Onion,Red,12/05/2025,1316,3840,2578,220
Maharashtra,Pune,Junnar,Potato,Local,12/05/2025,1170,2574,1872,184
Maharashtra,Pune,Junnar,Wheat,147 Average,12/05/2025,2324,3486,2905,126
Maharashtra,Pune,Junnar,Rice,Common,12/05/2025,2728,4911,3819,269
Maharashtra,Pune,Junnar,Maize,Yellow,12/05/2025,2300,3323,2811,165
Maharashtra,Pune,Khed,Tomato,Local,12/05/2025,943,2947,1945,102
Maharashtra,Pune,Khed,Onion,Red,12/05/2025,1552,4528,3040,77
Maharashtra,Pune,Khed,Potato,Local,12/05/2025,1214,2671,1942,386
Maharashtra,Pune,Khed,Wheat,147 Average,12/05/2025,2559,3839,3199,444
Maharashtra,Pune,Khed,Rice,Common,12/05/2025,3195,5751,4473,257
Maharashtra,Pune,Khed,Maize,Yellow,12/05/2025,2313,3341,2827,187
Maharashtra,Ahmednagar,Ahmednagar,Tomato,Local,12/05/2025,997,3117,2057,310
Maharashtra,Ahmednagar,Ahmednagar,Onion,Red,12/05/2025,1390,4056,2723,263
Maharashtra,Ahmednagar,Ahmednagar,Potato,Local,12/05/2025,1285,2827,2056,140
Maharashtra,Ahmednagar,Ahmednagar,Wheat,147 Average,12/05/2025,2179,3269,2724,127
Maharashtra,Ahmednagar,Ahmednagar,Rice,Common,12/05/2025,3240,5833,4536,533
Maharashtra,Ahmednagar,Ahmednagar,Maize,Yellow,12/05/2025,2268,3276,2772,417
Maharashtra,Ahmednagar,Sangamner,Tomato,Local,12/05/2025,912,2853,1882,160
Maharashtra,Ahmednagar,Sangamner,Onion,Red,12/05/2025,1511,4408,2959,369
Maharashtra,Ahmednagar,Sangamner,Potato,Local,12/05/2025,1316,2895,2105,639
Maharashtra,Ahmednagar,Sangamner,Wheat,147 Average,12/05/2025,2197,3296,2746,299
Maharashtra,Ahmednagar,Sangamner,Rice,Common,12/05/2025,2887,5196,4041,187
Maharashtra,Ahmednagar,Sangamner,Maize,Yellow,12/05/2025,2350,3394,2872,162
Maharashtra,Solapur,Solapur,Tomato,Local,12/05/2025,993,3103,2048,381
Maharashtra,Solapur,Solapur,Onion,Red,12/05/2025,1564,4564,3064,90
Maharashtra,Solapur,Solapur,Potato,Local,12/05/2025,1172,2579,1875,135
Maharashtra,Solapur,Solapur,Wheat,147 Average,12/05/2025,2529,3793,3161,311
Maharashtra,Solapur,Solapur,Rice,Common,12/05/2025,3284,5911,4597,281
Maharashtra,Solapur,Solapur,Maize,Yellow,12/05/2025,2236,3230,2733,176
Maharashtra,Solapur,Pandharpur,Tomato,Local,12/05/2025,1000,3127,2063,622
Maharashtra,Solapur,Pandharpur,Onion,Red,12/05/2025,1447,4223,2835,274
Maharashtra,Solapur,Pandharpur,Potato,Local,12/05/2025,1294,2846,2070,503
Maharashtra,Solapur,Pandharpur,Wheat,147 Average,12/05/2025,2378,3567,2972,537
Maharashtra,Solapur,Pandharpur,Rice,Common,12/05/2025,3101,5583,4342,174
Maharashtra,Solapur,Pandharpur,Maize,Yellow,12/05/2025,2345,3387,2866,247
Maharashtra,Kolhapur,Kolhapur,Tomato,Local,12/05/2025,1030,3219,2124,337
Maharashtra,Kolhapur,Kolhapur,Onion,Red,12/05/2025,1389,4051,2720,458
Maharashtra,Kolhapur,Kolhapur,Potato,Local,12/05/2025,1300,2862,2081,515
Maharashtra,Kolhapur,Kolhapur,Wheat,147 Average,12/05/2025,2275,3413,2844,418
Maharashtra,Kolhapur,Kolhapur,Rice,Common,12/05/2025,2805,5049,3927,296
Maharashtra,Kolhapur,Kolhapur,Maize,Yellow,12/05/2025,1982,2864,2423,285
Maharashtra,Kolhapur,Vadgaon,Tomato,Local,12/05/2025,1013,3166,2089,286
Maharashtra,Kolhapur,Vadgaon,Onion,Red,12/05/2025,1304,3804,2554,369
Maharashtra,Kolhapur,Vadgaon,Potato,Local,12/05/2025,1261,2775,2018,375
Maharashtra,Kolhapur,Vadgaon,Wheat,147 Average,12/05/2025,2301,3451,2876,534
Maharashtra,Kolhapur,Vadgaon,Rice,Common,12/05/2025,3249,5848,4548,241
Maharashtra,Kolhapur,Vadgaon,Maize,Yellow,12/05/2025,2120,3063,2591,263
Maharashtra,Nashik,Nashik,Tomato,Local,13/05/2025,868,2715,1791,293
Maharashtra,Nashik,Nashik,Onion,Red,13/05/2025,1555,4537,3046,359
Maharashtra,Nashik,Nashik,Potato,Local,13/05/2025,1158,2547,1852,143
Maharashtra,Nashik,Nashik,Wheat,147 Average,13/05/2025,2578,3867,3222,233
Maharashtra,Nashik,Nashik,Rice,Common,13/05/2025,2713,4884,3798,73
Maharashtra,Nashik,Nashik,Maize,Yellow,13/05/2025,2254,3257,2755,132
Maharashtra,Nashik,Lasalgaon,Tomato,Local,13/05/2025,1055,3299,2177,432
Maharashtra,Nashik,Lasalgaon,Onion,Red,13/05/2025,1557,4541,3049,171
Maharashtra,Nashik,Lasalgaon,Potato,Local,13/05/2025,1187,2612,1899,368
Maharashtra,Nashik,Lasalgaon,Wheat,147 Average,13/05/2025,2243,3365,2804,253
Maharashtra,Nashik,Lasalgaon,Rice,Common,13/05/2025,3038,5469,4253,79
Maharashtra,Nashik,Lasalgaon,Maize,Yellow,13/05/2025,2230,3221,2725,221
Maharashtra,Nashik,Pimpalgaon,Tomato,Local,13/05/2025,1034,3232,2133,144
Maharashtra,Nashik,Pimpalgaon,Onion,Red,13/05/2025,1325,3867,2596,310
Maharashtra,Nashik,Pimpalgaon,Potato,Local,13/05/2025,1163,2559,1861,393
Maharashtra,Nashik,Pimpalgaon,Wheat,147 Average,13/05/2025,2179,3269,2724,123
Maharashtra,Nashik,Pimpalgaon,Rice,Common,13/05/2025,3096,5573,4334,339
Maharashtra,Nashik,Pimpalgaon,Maize,Yellow,13/05/2025,2342,3384,2863,523
Maharashtra,Pune,Pune,Tomato,Local,13/05/2025,877,2740,1808,73
Maharashtra,Pune,Pune,Onion,Red,13/05/2025,1312,3829,2570,243
Maharashtra,Pune,Pune,Potato,Local,13/05/2025,1171,2577,1874,456
Maharashtra,Pune,Pune,Wheat,147 Average,13/05/2025,2459,3689,3074,596
Maharashtra,Pune,Pune,Rice,Common,13/05/2025,2766,4980,3873,154
Maharashtra,Pune,Pune,Maize,Yellow,13/05/2025,2279,3292,2785,432
Maharashtra,Pune,Junnar,Tomato,Local,13/05/2025,871,2723,1797,525
Maharashtra,Pune,Junnar,Onion,Red,13/05/2025,1512,4412,2962,239
Maharashtra,Pune,Junnar,Potato,Local,13/05/2025,1248,2747,1997,153
Maharashtra,Pune,Junnar,Wheat,147 Average,13/05/2025,2437,3656,3046,362
Maharashtra,Pune,Junnar,Rice,Common,13/05/2025,2983,5370,4176,322
Maharashtra,Pune,Junnar,Maize,Yellow,13/05/2025,2132,3080,2606,424
Maharashtra,Pune,Khed,Tomato,Local,13/05/2025,966,3020,1993,370
Maharashtra,Pune,Khed,Onion,Red,13/05/2025,1447,4221,2834,575
Maharashtra,Pune,Khed,Potato,Local,13/05/2025,1223,2691,1957,81
Maharashtra,Pune,Khed,Wheat,147 Average,13/05/2025,2268,3403,2835,451
Maharashtra,Pune,Khed,Rice,Common,13/05/2025,3286,5916,4601,379
Maharashtra,Pune,Khed,Maize,Yellow,13/05/2025,2277,3289,2783,144
Maharashtra,Ahmednagar,Ahmednagar,Tomato,Local,13/05/2025,903,2821,1862,93
Maharashtra,Ahmednagar,Ahmednagar,Onion,Red,13/05/2025,1496,4363,2929,104
Maharashtra,Ahmednagar,Ahmednagar,Potato,Local,13/05/2025,1092,2404,1748,227
Maharashtra,Ahmednagar,Ahmednagar,Wheat,147 Average,13/05/2025,2526,3790,3158,355
Maharashtra,Ahmednagar,Ahmednagar,Rice,Common,13/05/2025,3233,5821,4527,475
Maharashtra,Ahmednagar,Ahmednagar,Maize,Yellow,13/05/2025,2271,3281,2776,289
Maharashtra,Ahmednagar,Sangamner,Tomato,Local,13/05/2025,1035,3236,2135,630
Maharashtra,Ahmednagar,Sangamner,Onion,Red,13/05/2025,1445,4216,2830,84
Maharashtra,Ahmednagar,Sangamner,Potato,Local,13/05/2025,1095,2410,1752,254
Maharashtra,Ahmednagar,Sangamner,Wheat,147 Average,13/05/2025,2328,3493,2910,377
Maharashtra,Ahmednagar,Sangamner,Rice,Common,13/05/2025,3264,5875,4569,106
Maharashtra,Ahmednagar,Sangamner,Maize,Yellow,13/05/2025,2367,3420,2893,655
Maharashtra,Solapur,Solapur,Tomato,Local,13/05/2025,876,2739,1807,208
Maharashtra,Solapur,Solapur,Onion,Red,13/05/2025,1419,4140,2779,519
Maharashtra,Solapur,Solapur,Potato,Local,13/05/2025,1147,2523,1835,328
Maharashtra,Solapur,Solapur,Wheat,147 Average,13/05/2025,2417,3626,3021,539
Maharashtra,Solapur,Solapur,Rice,Common,13/05/2025,3124,5624,4374,308
Maharashtra,Solapur,Solapur,Maize,Yellow,13/05/2025,2256,3258,2757,469
Maharashtra,Solapur,Pandharpur,Tomato,Local,13/05/2025,1037,3242,2139,131
Maharashtra,Solapur,Pandharpur,Onion,Red,13/05/2025,1474,4299,2886,237
Maharashtra,Solapur,Pandharpur,Potato,Local,13/05/2025,1200,2641,1920,485
Maharashtra,Solapur,Pandharpur,Wheat,147 Average,13/05/2025,2614,3921,3267,436
Maharashtra,Solapur,Pandharpur,Rice,Common,13/05/2025,2817,5071,3944,309
Maharashtra,Solapur,Pandharpur,Maize,Yellow,13/05/2025,2194,3169,2681,64
Maharashtra,Kolhapur,Kolhapur,Tomato,Local,13/05/2025,910,2845,1877,406
Maharashtra,Kolhapur,Kolhapur,Onion,Red,13/05/2025,1400,4083,2741,347
Maharashtra,Kolhapur,Kolhapur,Potato,Local,13/05/2025,1127,2479,1803,239
Maharashtra,Kolhapur,Kolhapur,Wheat,147 Average,13/05/2025,2315,3473,2894,129
Maharashtra,Kolhapur,Kolhapur,Rice,Common,13/05/2025,3245,5841,4543,127
Maharashtra,Kolhapur,Kolhapur,Maize,Yellow,13/05/2025,2317,3347,2832,167
Maharashtra,Kolhapur,Vadgaon,Tomato,Local,13/05/2025,867,2710,1788,369
Maharashtra,Kolhapur,Vadgaon,Onion,Red,13/05/2025,1387,4046,2716,573
Maharashtra,Kolhapur,Vadgaon,Potato,Local,13/05/2025,1105,2431,1768,100
Maharashtra,Kolhapur,Vadgaon,Wheat,147 Average,13/05/2025,2338,3507,2922,161
Maharashtra,Kolhapur,Vadgaon,Rice,Common,13/05/2025,2988,5378,4183,265
Maharashtra,Kolhapur,Vadgaon,Maize,Yellow,13/05/2025,2154,3111,2632,444
Maharashtra,Nashik,Nashik,Tomato,Local,14/05/2025,932,2914,1923,193
Maharashtra,Nashik,Nashik,Onion,Red,14/05/2025,1334,3891,2612,213
Maharashtra,Nashik,Nashik,Potato,Local,14/05/2025,1155,2541,1848,192
Maharashtra,Nashik,Nashik,Wheat,147 Average,14/05/2025,2222,3334,2778,69
Maharashtra,Nashik,Nashik,Rice,Common,14/05/2025,3121,5618,4369,614
Maharashtra,Nashik,Nashik,Maize,Yellow,14/05/2025,2257,3260,2758,520
Maharashtra,Nashik,Lasalgaon,Tomato,Local,14/05/2025,965,3018,1991,242
Maharashtra,Nashik,Lasalgaon,Onion,Red,14/05/2025,1582,4614,3098,637
Maharashtra,Nashik,Lasalgaon,Potato,Local,14/05/2025,1153,2537,1845,527
Maharashtra,Nashik,Lasalgaon,Wheat,147 Average,14/05/2025,2451,3677,3064,292
Maharashtra,Nashik,Lasalgaon,Rice,Common,14/05/2025,2843,5118,3980,385
Maharashtra,Nashik,Lasalgaon,Maize,Yellow,14/05/2025,2201,3179,2690,483
Maharashtra,Nashik,Pimpalgaon,Tomato,Local,14/05/2025,983,3074,2028,417
Maharashtra,Nashik,Pimpalgaon,Onion,Red,14/05/2025,1423,4152,2787,130
Maharashtra,Nashik,Pimpalgaon,Potato,Local,14/05/2025,1252,2756,2004,513
Maharashtra,Nashik,Pimpalgaon,Wheat,147 Average,14/05/2025,2511,3766,3138,603
Maharashtra,Nashik,Pimpalgaon,Rice,Common,14/05/2025,3047,5486,4266,419
Maharashtra,Nashik,Pimpalgaon,Maize,Yellow,14/05/2025,2126,3072,2599,242
Maharashtra,Pune,Pune,Tomato,Local,14/05/2025,1006,3144,2075,407
Maharashtra,Pune,Pune,Onion,Red,14/05/2025,1532,4468,3000,352
Maharashtra,Pune,Pune,Potato,Local,14/05/2025,1101,2423,1762,311
